"Data Source","World Development Indicators",

"Last Updated Date","2021-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Aruba","ABW","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afghanistan","AFG","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3599996566772","14.6099996566772","14.6099996566772","14.7600002288818","14.9499998092651","14.5799999237061","14.7600002288818","14.7700004577637","14.8400001525879","14.789999961853","14.75","15.0200004577637","14.8699998855591","14.9399995803833","14.960000038147","14.539999961853","14.8500003814697","14.2700004577637","14.9899997711182","14.7600002288818","14.789999961853","14.8599996566772","14.6999998092651","14.5299997329712","14.4499998092651","14.3299999237061","14.0900001525879","13.9200000762939","13.8100004196167","",
"Angola","AGO","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.58999991416931","2.82999992370605","2.90000009536743","2.91000008583069","2.94000005722046","3.01999998092651","2.91000008583069","2.97000002861023","2.92000007629395","2.79999995231628","2.80999994277954","2.94000005722046","2.83999991416931","2.91000008583069","2.92000007629395","2.80999994277954","2.79999995231628","2.76999998092651","2.84999990463257","10.9200000762939","7.71999979019165","7.80999994277954","7.78000020980835","7.71000003814697","7.65000009536743","7.5","7.40999984741211","7.28000020980835","7.21999979019165","",
"Albania","ALB","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6000003814697","16.0400009155273","16.6399993896484","16.7800006866455","16.7900009155273","16.7600002288818","16.4099998474121","16.7800006866455","16.9500007629395","16.9200000762939","16.9599990844727","16.9899997711182","17.0100002288818","16.9400005340576","16.8500003814697","16.6200008392334","16.3999996185303","13.75","15.7299995422363","15.8800001144409","13.75","11.460000038147","13.3400001525879","15.4499998092651","17.1200008392334","14.4499998092651","12.4799995422363","11.8699998855591","11.3100004196167","",
"Andorra","AND","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7984476045054","14.92286130179","16.3982031535059","17.1856683494155","17.575035919849","16.1034963434008","16.1747950420155","16.3067575295089","16.1713802414155","17.5181531004834","17.4388035321305","17.9475880390968","17.7973301431924","17.6217396703123","17.6514701848808","16.9065264220561","15.8746029632162","15.8784984003478","17.4545507459864","17.9966536229545","18.8639063785362","19.3425572620102","19.4556945493697","19.6888862021133","20.0315977250615","19.9973246675392","20.3886148618723","19.9036422498311","19.8697884239141","",
"United Arab Emirates","ARE","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.34999990463257","2.10999989509583","2.03999996185303","2.20000004768372","2.35999989509583","2.33999991416931","2.46000003814697","2.53999996185303","2.51999998092651","2.72000002861023","3.40000009536743","4.03999996185303","5.03000020980835","6.09000015258789","7.21999979019165","6.80000019073486","7.03999996185303","6.71000003814697","6.53000020980835","5.76999998092651","5.96000003814697","5.71999979019165","5.26999998092651","4.61999988555908","4.44999980926514","4.19999980926514","7.1399998664856","6.19000005722046","6.32999992370605","",
"Argentina","ARG","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.75","6.71000003814697","12.5600004196167","13.9300003051758","22.1900005340576","19.1900005340576","17.6299991607666","14.0299997329712","15.1499996185303","16.3400001525879","17.1900005340576","18.8299999237061","17.5499992370605","15.789999961853","13.5600004196167","12.3900003433228","10.5","9.72000026702881","9.85999965667725","9.19999980926514","8.5","8.8100004196167","8.47999954223633","8.38000011444092","8.68000030517578","9.14000034332275","9.46000003814697","10.539999961853","10.6999998092651","",
"Armenia","ARM","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.19000005722046","2.42000007629395","7.5","8.61999988555908","10.2799997329712","14.9099998474121","17.1399993896484","13.6499996185303","15.2200002670288","14.4799995422363","13.8000001907349","13.289999961853","12.6499996185303","11.8599996566772","11.2299995422363","10.460000038147","9.77000045776367","14.0100002288818","19.6800003051758","21.2900009155273","19.6499996185303","18.1800003051758","18.1399993896484","19.4699993133545","19.25","17.4799995422363","17.4699993133545","20.3999996185303","20.2700004577637","",
"American Samoa","ASM","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
